startMJD|stopMJD|ntransits|coverage|sIndex|ra|dec|porErr|signif|flux|fluxErr|nearSources
4.99710494174985e+18|4.99712798625015e+18|3|0.982828354056705|-2.5|1.46046324811488|0.38636217086035|0.00140538334679919|7.86599443795806|1.55495279470255e-16|2.59155042228559e-17|Crab Pulsar (0.13°), Crab (0.13°), 3FHL J0534.5+2201 (0.12°), 3FGL J0534.5+2201i (0.12°), 3FGL J0534.5+2201s (0.12°), 3FGL J0534.5+2201 (0.12°)
4.99719111859854e+18|4.99721415740146e+18|1|0.961237986065299|-2.5|1.46123424911948|0.384255666834169|0.00199875427906199|6.17216836666648|2.04987753243494e-16|4.70664973511185e-17|Crab Pulsar (0.08°), Crab (0.09°), 3FHL J0534.5+2201 (0.08°), 3FGL J0534.5+2201i (0.08°), 3FGL J0534.5+2201s (0.08°), 3FGL J0534.5+2201 (0.08°)
4.99719111859854e+18|4.99721415740146e+18|2|0.961474248340636|-2.5|1.46123424911948|0.384255666834169|0.00142203823017901|7.32209196759925|1.80297546737115e-16|3.28726866540752e-17|Crab Pulsar (0.08°), Crab (0.09°), 3FHL J0534.5+2201 (0.08°), 3FGL J0534.5+2201i (0.08°), 3FGL J0534.5+2201s (0.08°), 3FGL J0534.5+2201 (0.08°)
4.9971911076424e+18|4.99721414835761e+18|3|0.974318297214842|-2.5|1.46046595313366|0.384956789747263|0.00099937885679914|8.76550526348069|1.73093997547294e-16|2.62496585735237e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.05°), 3FGL J0534.5+2201i (0.06°), 3FGL J0534.5+2201s (0.06°), 3FGL J0534.5+2201 (0.05°)
4.99724232350538e+18|4.99726510449462e+18|1|1.0|-2.0|5.18746729918164|0.628460944949155|0.00248034500620499|5.17166575024605|7.73272774181133e-17|2.36976269207848e-17|
4.99727032554564e+18|4.99727930045436e+18|2|1.0|-3.0|0.44210834701517|-0.387283583506385|0.00800750167015107|5.1191733295177|2.73680992610672e-15|6.05867947894287e-16|
4.99725683209282e+18|4.99727970990718e+18|3|1.0|-2.5|6.2479355560662|0.608401581979953|0.00246272558415845|5.01348998952639|1.05540224196208e-16|2.82588918476526e-17|
4.99738541059246e+18|4.99740846940755e+18|1|0.856495542741474|-2.5|3.06408939588231|0.562500093658382|0.00259796957639893|5.00076815362515|2.08242032636764e-16|5.38046121609113e-17|
4.99744957674985e+18|4.99747262125015e+18|1|0.958045694736796|-2.5|1.4589291771497|0.386359322021393|0.0019987355621554|5.53737781709279|1.93803109556522e-16|4.74197685340019e-17|Crab Pulsar (0.13°), Crab (0.13°), 3FHL J0534.5+2201 (0.12°), 3FGL J0534.5+2201i (0.12°), 3FGL J0534.5+2201s (0.12°), 3FGL J0534.5+2201 (0.12°)
4.99753578564239e+18|4.99755882635761e+18|1|0.98711914984964|-2.5|1.46199952520161|0.384959235354846|0.00142163383394111|5.47226210403656|1.83779626769233e-16|4.59144208089684e-17|Crab Pulsar (0.13°), Crab (0.13°), 3FHL J0534.5+2201 (0.13°), 3FGL J0534.5+2201i (0.13°), 3FGL J0534.5+2201s (0.13°), 3FGL J0534.5+2201 (0.12°)
4.99753575269283e+18|4.99755879530717e+18|2|0.972581236196161|-2.5|1.45969733799529|0.385658023364666|0.00199874148882633|7.47055765824058|1.84185665114008e-16|3.31763020044551e-17|Crab Pulsar (0.08°), Crab (0.08°), 3FHL J0534.5+2201 (0.08°), 3FGL J0534.5+2201i (0.08°), 3FGL J0534.5+2201s (0.08°), 3FGL J0534.5+2201 (0.07°)
4.99755056383555e+18|4.99757326816446e+18|2|0.98706340094261|-3.0|2.52773423526079|0.300070925706156|0.00300198712987843|5.23076612449317|1.97417362023523e-16|4.16009692123361e-17|
4.99762187469283e+18|4.99764491730717e+18|2|0.98714083412498|-2.5|1.45662956351131|0.385652954860506|0.00222538406835218|5.41604337436618|1.15849003114826e-16|2.95474125012481e-17|Crab Pulsar (0.18°), Crab (0.18°), 3FHL J0534.5+2201 (0.18°), 3FGL J0534.5+2201i (0.18°), 3FGL J0534.5+2201s (0.18°), 3FGL J0534.5+2201 (0.18°)
4.99762187469283e+18|4.99764491730717e+18|3|0.977441309726565|-2.5|1.45662956351131|0.385652954860506|0.00142122862067588|7.37901350016848|1.36431216414182e-16|2.53202648343878e-17|Crab Pulsar (0.18°), Crab (0.18°), 3FHL J0534.5+2201 (0.18°), 3FGL J0534.5+2201i (0.18°), 3FGL J0534.5+2201s (0.18°), 3FGL J0534.5+2201 (0.18°)
4.99762192864239e+18|4.99764496935761e+18|2|0.987139774208844|-2.5|1.46046563462488|0.384956700422721|0.00224543839508986|5.89157815065866|1.40985489412881e-16|3.12561264640529e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.05°), 3FGL J0534.5+2201i (0.06°), 3FGL J0534.5+2201s (0.06°), 3FGL J0534.5+2201 (0.05°)
4.99762191669283e+18|4.99764495930717e+18|3|0.977441309725562|-2.5|1.45969733799529|0.385658023364666|0.00142122862059776|7.94514507582592|1.54704227455143e-16|2.59636023299151e-17|Crab Pulsar (0.08°), Crab (0.08°), 3FHL J0534.5+2201 (0.08°), 3FGL J0534.5+2201i (0.08°), 3FGL J0534.5+2201s (0.08°), 3FGL J0534.5+2201 (0.07°)
4.9976293609557e+18|4.9976521150443e+18|1|0.98699866185372|-2.0|1.99155762986134|0.634808742986255|0.00161723498131258|5.09618865396448|6.79967655388396e-17|2.1789779221852e-17|
4.99763915267868e+18|4.99765831132132e+18|3|0.989779484708625|-3.0|2.57561374452401|-0.0480782437701575|0.00238884033286776|5.017554695757|3.07165847898778e-16|6.76047762191216e-17|
4.99764765823103e+18|4.99767039976897e+18|3|0.987085200619479|-2.0|3.32656470478279|0.307817099003263|0.00200100929185925|5.03822597301864|2.0286324799521e-17|7.29302871441119e-18|
4.99768078054181e+18|4.99770343545819e+18|2|1.0|-2.0|5.73888504312557|0.287730181644133|0.00230747354176321|5.11281014430696|3.5985721691399e-17|1.19424931192649e-17|
4.9977080716424e+18|4.99773111235761e+18|1|0.989129087456317|-2.5|1.45893129999543|0.384954381964494|0.00140538334695719|7.37482401437332|2.59092325796004e-16|5.03681837510093e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.06°), 3FGL J0534.5+2201i (0.05°), 3FGL J0534.5+2201s (0.05°), 3FGL J0534.5+2201 (0.05°)
4.9977080716424e+18|4.99773111235761e+18|2|0.988144743012468|-2.5|1.45893129999543|0.384954381964494|0.00199874772848123|7.7214985492292|1.78269882536814e-16|3.23461158169441e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.06°), 3FGL J0534.5+2201i (0.05°), 3FGL J0534.5+2201s (0.05°), 3FGL J0534.5+2201 (0.05°)
4.9977080716424e+18|4.99773111235761e+18|3|0.987802878624668|-2.5|1.45893129999543|0.384954381964494|0.00142163383394111|9.15331719958136|1.76767082881518e-16|2.67068762482875e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.06°), 3FGL J0534.5+2201i (0.05°), 3FGL J0534.5+2201s (0.05°), 3FGL J0534.5+2201 (0.05°)
4.99777124027534e+18|4.99779413972466e+18|1|1.0|-2.0|6.06100067876136|0.603675150398555|0.00202420473686067|5.04492037649927|6.06024708142184e-17|2.04721660211819e-17|
4.997782937252e+18|4.997805686748e+18|1|0.987478368749018|-2.0|0.624376564252701|0.633580607562924|0.00203521674595556|5.31045101285437|6.48109889150433e-17|2.07420488540518e-17|
4.9977829459557e+18|4.9978057000443e+18|1|0.987480896066505|-2.0|0.625144058197757|0.632773000767292|0.00202177341174172|5.40392971039888|6.83052508362047e-17|2.13145900722939e-17|
4.99779424759854e+18|4.99781728640146e+18|1|0.987635607591232|-2.5|1.4596983272612|0.384253523699237|0.00199875427906199|5.18677228895259|1.55372073133849e-16|4.34194499706098e-17|Crab Pulsar (0.00°), Crab (0.00°), 3FHL J0534.5+2201 (0.00°), 3FGL J0534.5+2201i (0.00°), 3FGL J0534.5+2201s (0.00°), 3FGL J0534.5+2201 (0.01°)
4.99779424759854e+18|4.99781728640146e+18|2|0.988381896365677|-2.5|1.4596983272612|0.384253523699237|0.00140418470531814|8.83687019154293|2.06424319060641e-16|3.3387783760498e-17|Crab Pulsar (0.00°), Crab (0.00°), 3FHL J0534.5+2201 (0.00°), 3FGL J0534.5+2201i (0.00°), 3FGL J0534.5+2201s (0.00°), 3FGL J0534.5+2201 (0.01°)
4.9977942356424e+18|4.99781727635761e+18|3|0.987975373270066|-2.5|1.45893003147466|0.384954646172591|0.00140458321903682|9.21094572640017|1.70484930423391e-16|2.60480140342514e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.06°), 3FGL J0534.5+2201i (0.05°), 3FGL J0534.5+2201s (0.05°), 3FGL J0534.5+2201 (0.05°)
4.99788038959854e+18|4.99790342840146e+18|1|0.987335592003515|-2.5|1.45816318650065|0.384251043069217|0.00142203823010093|7.41895876372966|2.82831010790405e-16|5.20750804747627e-17|Crab Pulsar (0.08°), Crab (0.08°), 3FHL J0534.5+2201 (0.08°), 3FGL J0534.5+2201i (0.08°), 3FGL J0534.5+2201s (0.08°), 3FGL J0534.5+2201 (0.08°)
4.99788038959854e+18|4.99790342840146e+18|2|0.987485599797373|-2.5|1.45816318650065|0.384251043069217|0.00199875427906199|8.7737457573528|2.17255220766666e-16|3.43664868503113e-17|Crab Pulsar (0.08°), Crab (0.08°), 3FHL J0534.5+2201 (0.08°), 3FGL J0534.5+2201i (0.08°), 3FGL J0534.5+2201s (0.08°), 3FGL J0534.5+2201 (0.08°)
4.9978803996424e+18|4.99790344035761e+18|3|0.988034121446398|-2.5|1.45892877904108|0.384954701371515|0.00140458321903682|11.4340903361878|2.31904736630238e-16|2.83843058421177e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.06°), 3FGL J0534.5+2201i (0.05°), 3FGL J0534.5+2201s (0.05°), 3FGL J0534.5+2201 (0.05°)
4.99796658464239e+18|4.99798962535761e+18|1|1.0|-2.5|1.46046266837317|0.384957237730948|0.00142163383378492|7.03117952346948|2.266386762375e-16|4.68614087008605e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.05°), 3FGL J0534.5+2201i (0.06°), 3FGL J0534.5+2201s (0.06°), 3FGL J0534.5+2201 (0.05°)
4.99796656364239e+18|4.99798960435761e+18|2|0.993668321549088|-2.5|1.45892877904108|0.384954701371515|0.00140458321903682|10.0181435667229|2.53800370147643e-16|3.53374504255528e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.06°), 3FGL J0534.5+2201i (0.05°), 3FGL J0534.5+2201s (0.05°), 3FGL J0534.5+2201 (0.05°)
4.99796657459854e+18|4.99798961340146e+18|3|0.991657066531582|-2.5|1.45969707522816|0.384253579259085|0.000999382363057375|11.1352513141472|2.20108342840633e-16|2.77070986664232e-17|Crab Pulsar (0.00°), Crab (0.00°), 3FHL J0534.5+2201 (0.00°), 3FGL J0534.5+2201i (0.00°), 3FGL J0534.5+2201s (0.00°), 3FGL J0534.5+2201 (0.01°)
4.99803109927534e+18|4.99805399872466e+18|2|0.980667063486732|-3.0|6.16059415385901|0.603649702125402|0.00297789483435206|5.09513539611177|2.45198825931018e-16|5.38311566486804e-17|
4.99805274864239e+18|4.99807578935761e+18|1|1.0|-2.0|1.46046105872345|0.384957083953592|0.00199874772848123|7.11404966077745|8.75222319935146e-17|2.1968585285712e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.05°), 3FGL J0534.5+2201i (0.06°), 3FGL J0534.5+2201s (0.06°), 3FGL J0534.5+2201 (0.05°)
4.99805274864239e+18|4.99807578935761e+18|2|1.0|-2.5|1.46046105872345|0.384957083953592|0.000999375504168432|9.95901996666285|2.22815435773714e-16|3.32468254680115e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.05°), 3FGL J0534.5+2201i (0.06°), 3FGL J0534.5+2201s (0.06°), 3FGL J0534.5+2201 (0.05°)
4.99805274864239e+18|4.99807578935761e+18|3|0.995778881032538|-2.5|1.46046105872345|0.384957083953592|0.00140458321887874|12.1081864066997|2.37544841254997e-16|2.8151591022573e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.05°), 3FGL J0534.5+2201i (0.06°), 3FGL J0534.5+2201s (0.06°), 3FGL J0534.5+2201 (0.05°)
4.99811724327534e+18|4.99814014272466e+18|3|0.982815167543762|-3.0|6.15906192264922|0.603649953949374|0.00245568033215386|5.16831362886143|2.01882613274883e-16|4.30995851740999e-17|
4.9981214949088e+18|4.9981446630912e+18|2|0.993630436889978|-2.5|0.195413389521147|0.467916963900142|0.00217764236285092|5.22908343437667|1.30511399185058e-16|3.21601972695343e-17|
4.99813891556125e+18|4.99816195243875e+18|1|0.98719576470402|-2.5|1.46046305314832|0.383552332172841|0.00199877577399893|5.14717305465699|1.86041841909895e-16|4.88523333544128e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.06°), 3FGL J0534.5+2201i (0.06°), 3FGL J0534.5+2201s (0.06°), 3FGL J0534.5+2201 (0.06°)
4.99813892459854e+18|4.99816196340146e+18|2|0.993598417396814|-2.5|1.46122864705719|0.384255791851274|0.00142203823017901|8.74838989397287|2.05783085735239e-16|3.406729660682e-17|Crab Pulsar (0.08°), Crab (0.09°), 3FHL J0534.5+2201 (0.08°), 3FGL J0534.5+2201i (0.08°), 3FGL J0534.5+2201s (0.08°), 3FGL J0534.5+2201 (0.08°)
4.99813891364239e+18|4.99816195435761e+18|3|0.995732632468382|-2.5|1.46046034932461|0.384956913156236|0.00140458321887874|11.1810109261729|2.15538461750122e-16|2.76504420092186e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.05°), 3FGL J0534.5+2201i (0.06°), 3FGL J0534.5+2201s (0.06°), 3FGL J0534.5+2201 (0.05°)
4.99822505664239e+18|4.99824809735761e+18|2|0.993598948702288|-2.5|1.45892595313111|0.384954177308723|0.00199876113839927|6.50985141475909|1.82111601975046e-16|3.490001022112e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.06°), 3FGL J0534.5+2201i (0.05°), 3FGL J0534.5+2201s (0.05°), 3FGL J0534.5+2201 (0.05°)
4.99822507764239e+18|4.99824811835761e+18|3|0.995732632468382|-2.5|1.46045984213499|0.384956715204442|0.00140458321887874|9.6023629176421|1.92842348770341e-16|2.77818716203305e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.05°), 3FGL J0534.5+2201i (0.06°), 3FGL J0534.5+2201s (0.06°), 3FGL J0534.5+2201 (0.05°)
4.99829795838931e+18|4.99832009161069e+18|2|0.959843314958344|-3.0|0.459278684931935|0.206403691108348|0.00234755696570809|5.0740063411436|2.02309226434636e-16|4.405764857395e-17|
4.99831125259854e+18|4.99833429140146e+18|1|0.960934220282723|-2.5|1.46122813994534|0.384255594030639|0.00222286436575749|6.18960641546528|2.29381661834999e-16|4.83470679849369e-17|Crab Pulsar (0.08°), Crab (0.09°), 3FHL J0534.5+2201 (0.08°), 3FGL J0534.5+2201i (0.08°), 3FGL J0534.5+2201s (0.08°), 3FGL J0534.5+2201 (0.08°)
4.99831124064239e+18|4.99833428135761e+18|2|0.980468731292247|-2.5|1.46045984213499|0.384956715204442|0.00142163383386301|7.30134022227443|1.92312269487133e-16|3.40812862295513e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.05°), 3FGL J0534.5+2201i (0.06°), 3FGL J0534.5+2201s (0.06°), 3FGL J0534.5+2201 (0.05°)
4.99831124064239e+18|4.99833428135761e+18|3|0.982711786663023|-2.5|1.46045984213499|0.384956715204442|0.00142163383386301|8.87489360052747|1.93163212752449e-16|2.81357701792643e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.05°), 3FGL J0534.5+2201i (0.06°), 3FGL J0534.5+2201s (0.06°), 3FGL J0534.5+2201 (0.05°)
4.99848356864239e+18|4.99850660935761e+18|1|0.989136587223991|-2.5|1.4604595785506|0.384956553767168|0.00199876113834373|5.59797236663024|1.81596999280907e-16|4.74498121972095e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.05°), 3FGL J0534.5+2201i (0.06°), 3FGL J0534.5+2201s (0.06°), 3FGL J0534.5+2201 (0.05°)
4.99856973364239e+18|4.99859277435761e+18|2|0.987987247901986|-2.5|1.4604595785506|0.384956553767168|0.00142163383386301|6.06616876488583|1.31702182073985e-16|3.0853733108791e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.05°), 3FGL J0534.5+2201i (0.06°), 3FGL J0534.5+2201s (0.06°), 3FGL J0534.5+2201 (0.05°)
4.99865588569283e+18|4.99867892830717e+18|2|0.987033971250096|-2.5|1.45969112504824|0.385658113319594|0.00199875427906199|5.16464247697228|1.2905020548751e-16|3.19668774191202e-17|Crab Pulsar (0.08°), Crab (0.08°), 3FHL J0534.5+2201 (0.08°), 3FGL J0534.5+2201i (0.08°), 3FGL J0534.5+2201s (0.08°), 3FGL J0534.5+2201 (0.07°)
4.99865588569283e+18|4.99867892830717e+18|3|0.987735141688567|-2.5|1.45969112504824|0.385658113319594|0.00199874148882633|7.52977982973169|1.4624667150714e-16|2.6439200303615e-17|Crab Pulsar (0.08°), Crab (0.08°), 3FHL J0534.5+2201 (0.08°), 3FGL J0534.5+2201i (0.08°), 3FGL J0534.5+2201s (0.08°), 3FGL J0534.5+2201 (0.07°)
4.99874207169283e+18|4.99876511430717e+18|2|0.987302065829511|-2.5|1.46122501470703|0.385660651636357|0.00224440919401898|6.35777841701914|1.69335851271418e-16|3.42134644186861e-17|Crab Pulsar (0.12°), Crab (0.12°), 3FHL J0534.5+2201 (0.11°), 3FGL J0534.5+2201i (0.11°), 3FGL J0534.5+2201s (0.11°), 3FGL J0534.5+2201 (0.11°)
4.99874205069283e+18|4.99876509330717e+18|3|0.987147708344393|-2.5|1.45969112504824|0.385658113319594|0.00199874148882633|6.72546486649795|1.36803150467187e-16|2.61189389697792e-17|Crab Pulsar (0.08°), Crab (0.08°), 3FHL J0534.5+2201 (0.08°), 3FGL J0534.5+2201i (0.08°), 3FGL J0534.5+2201s (0.08°), 3FGL J0534.5+2201 (0.07°)
4.99939455571269e+18|4.99941516628731e+18|2|0.995727856789134|-3.0|4.97095729747906|0.0522942495747452|0.00238843344593057|5.15090019534309|2.64990724009327e-16|5.84215070989284e-17|
4.99947154955554e+18|4.99949186244446e+18|1|0.971276404736587|-2.0|4.29136531301335|0.0299431711958642|0.00209903137721466|5.4921469108546|5.7247370312338e-17|2.05135667635261e-17|
4.99948071272331e+18|4.99950133927669e+18|3|0.973128770139925|-3.0|4.9709593854074|0.0535981907808372|0.00210065993633605|5.45045903339212|2.2648804197843e-16|4.66562414110323e-17|
4.99960367159854e+18|4.99962671040146e+18|1|0.987388094730805|-2.5|1.45815345688942|0.384250872836254|0.00280757547296615|5.06335708896888|1.75643568385177e-16|4.56047696006061e-17|Crab Pulsar (0.08°), Crab (0.08°), 3FHL J0534.5+2201 (0.08°), 3FGL J0534.5+2201i (0.08°), 3FGL J0534.5+2201s (0.08°), 3FGL J0534.5+2201 (0.08°)
4.99968985759854e+18|4.99971289640146e+18|1|0.987331841808106|-2.5|1.45968734550246|0.384253414549834|0.00281076773122359|5.60503059599706|2.03993922435994e-16|4.72335458839565e-17|Crab Pulsar (0.00°), Crab (0.00°), 3FHL J0534.5+2201 (0.00°), 3FGL J0534.5+2201i (0.00°), 3FGL J0534.5+2201s (0.00°), 3FGL J0534.5+2201 (0.01°)
4.99968985759854e+18|4.99971289640146e+18|2|0.987359968269455|-2.5|1.45968734550246|0.384253414549834|0.00140418470531814|7.50274842274031|1.86171642697368e-16|3.25666421614798e-17|Crab Pulsar (0.00°), Crab (0.00°), 3FHL J0534.5+2201 (0.00°), 3FGL J0534.5+2201i (0.00°), 3FGL J0534.5+2201s (0.00°), 3FGL J0534.5+2201 (0.01°)
4.9997335342737e+18|4.9997558677263e+18|3|1.0|-3.0|4.61998984500547|0.236019180236873|0.00300679882298986|5.08012648545515|1.67731922366254e-16|3.56500948707854e-17|
4.99977597150635e+18|4.99979900449365e+18|2|0.979563779815855|-2.0|1.4558565204614|0.382141093297131|0.00142324652524626|5.89208474318565|5.45516474501965e-17|1.37047639753234e-17|Crab Pulsar (0.24°), Crab (0.23°), 3FHL J0534.5+2201 (0.24°), 3FGL J0534.5+2201i (0.24°), 3FGL J0534.5+2201s (0.24°), 3FGL J0534.5+2201 (0.24°)
4.99977567191034e+18|4.99979879808966e+18|2|0.979646132050939|-3.0|1.43714520380648|0.530197497336882|0.00236019747069551|5.24136933957721|2.16967140065486e-16|4.62511110678178e-17|
4.99977597150635e+18|4.99979900449365e+18|3|0.982170823323194|-2.5|1.4558565204614|0.382141093297131|0.000999389832783916|7.07047892726849|1.38712423520317e-16|2.52582465195429e-17|
4.99977604353052e+18|4.99979907846948e+18|1|0.971801305778325|-2.0|1.46122377973533|0.382851782569427|0.00280599170221677|5.05260400228539|6.19915590653529e-17|1.94312828565173e-17|Crab Pulsar (0.11°), Crab (0.12°), 3FHL J0534.5+2201 (0.12°), 3FGL J0534.5+2201i (0.12°), 3FGL J0534.5+2201s (0.12°), 3FGL J0534.5+2201 (0.12°)
4.99977602253052e+18|4.99979905746948e+18|2|0.979565511290279|-2.0|1.45968988918133|0.382849240422059|0.00199876830399034|7.1930890363379|7.05751194228936e-17|1.47928561659502e-17|Crab Pulsar (0.08°), Crab (0.08°), 3FHL J0534.5+2201 (0.08°), 3FGL J0534.5+2201i (0.08°), 3FGL J0534.5+2201s (0.08°), 3FGL J0534.5+2201 (0.09°)
4.99977602059854e+18|4.99979905940146e+18|3|0.982175323893998|-2.5|1.45968718321427|0.384253422886724|0.00140498276535843|8.65606235826632|1.65496227785845e-16|2.55733032704098e-17|Crab Pulsar (0.00°), Crab (0.00°), 3FHL J0534.5+2201 (0.00°), 3FGL J0534.5+2201i (0.00°), 3FGL J0534.5+2201s (0.00°), 3FGL J0534.5+2201 (0.01°)
4.99986219656125e+18|4.99988523343875e+18|1|1.0|-2.5|1.46045523916341|0.383552731889869|0.0028067825614194|5.02545925738464|1.92232038634052e-16|4.89106508517566e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.06°), 3FGL J0534.5+2201i (0.06°), 3FGL J0534.5+2201s (0.06°), 3FGL J0534.5+2201 (0.06°)
4.99986220853052e+18|4.99988524346948e+18|2|0.985900652888536|-2.5|1.46122353729697|0.38285201135773|0.00199876830404589|6.91552139606298|1.64639954938212e-16|3.17998815865211e-17|Crab Pulsar (0.11°), Crab (0.12°), 3FHL J0534.5+2201 (0.12°), 3FGL J0534.5+2201i (0.12°), 3FGL J0534.5+2201s (0.12°), 3FGL J0534.5+2201 (0.12°)
4.99986219656125e+18|4.99988523343875e+18|3|0.986378153897188|-2.5|1.46045523916341|0.383552731889869|0.00140378722215557|8.78495885999462|1.76910574788449e-16|2.6573402335089e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.06°), 3FGL J0534.5+2201i (0.06°), 3FGL J0534.5+2201s (0.06°), 3FGL J0534.5+2201 (0.06°)
4.99986182655061e+18|4.99988495144939e+18|3|0.986430003302816|-3.0|1.43637635211528|0.530951350398687|0.00235843544442736|5.29618583030013|1.77797524756556e-16|3.70404243276657e-17|
4.99987842383554e+18|4.99990112816446e+18|3|0.98584883080083|-3.0|2.63207922298623|0.300164266599835|0.00323274524900332|5.18582640954847|1.59214127140404e-16|3.33707539006192e-17|
4.99987843311479e+18|4.99990114088521e+18|3|0.985850975504538|-3.0|2.63284598392172|0.30084613609923|0.00272653883381977|5.20137725244875|1.59652802810217e-16|3.33718159081023e-17|
4.99994831664239e+18|4.99997135735761e+18|1|1.0|-2.5|1.4573847533766|0.384952228908791|0.00222336549618331|6.0740444525099|2.5244538784165e-16|5.35883623521498e-17|Crab Pulsar (0.13°), Crab (0.13°), 3FHL J0534.5+2201 (0.13°), 3FGL J0534.5+2201i (0.13°), 3FGL J0534.5+2201s (0.13°), 3FGL J0534.5+2201 (0.13°)
4.99994833956125e+18|4.99997137643875e+18|2|1.0|-2.5|1.45892134943458|0.383550189740296|0.00199877577399893|7.6846975191993|2.18606187908016e-16|3.66731181957586e-17|Crab Pulsar (0.06°), Crab (0.05°), 3FHL J0534.5+2201 (0.06°), 3FGL J0534.5+2201i (0.06°), 3FGL J0534.5+2201s (0.06°), 3FGL J0534.5+2201 (0.07°)
4.99994834959854e+18|4.99997138840146e+18|3|0.990602011714779|-2.5|1.45968694045255|0.384253651503992|0.00199876830410144|8.79675402300469|1.83923577627105e-16|2.7737005584664e-17|Crab Pulsar (0.00°), Crab (0.00°), 3FHL J0534.5+2201 (0.00°), 3FGL J0534.5+2201i (0.00°), 3FGL J0534.5+2201s (0.00°), 3FGL J0534.5+2201 (0.01°)
4.99996152689175e+18|4.99998099710825e+18|1|1.0|-3.0|2.28967924977727|0.88301736239056|0.00399265950880996|5.02928002097573|1.01146146821299e-15|2.31794327631439e-16|
5.00003452264239e+18|5.00005756335761e+18|1|1.0|-2.5|1.46045202822411|0.384957590713147|0.00199876113834373|6.77824827585662|2.66567163536941e-16|5.13067337967162e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.05°), 3FGL J0534.5+2201i (0.06°), 3FGL J0534.5+2201s (0.06°), 3FGL J0534.5+2201 (0.05°)
5.00003450164239e+18|5.00005754235761e+18|2|1.0|-2.5|1.45891813868628|0.384955048239046|0.00142163383394111|8.97344299008316|2.55269474031754e-16|3.68738472833324e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.06°), 3FGL J0534.5+2201i (0.05°), 3FGL J0534.5+2201s (0.05°), 3FGL J0534.5+2201 (0.05°)
5.00003450164239e+18|5.00005754235761e+18|3|1.0|-2.5|1.45891813868628|0.384955048239046|0.00142163383394111|10.1215215325607|2.32769279236416e-16|2.96978794815281e-17|Crab Pulsar (0.06°), Crab (0.06°), 3FHL J0534.5+2201 (0.06°), 3FGL J0534.5+2201i (0.05°), 3FGL J0534.5+2201s (0.05°), 3FGL J0534.5+2201 (0.05°)
5.00004619931217e+18|5.00006646068783e+18|2|1.0|-2.0|2.21120646560771|0.0264202149659567|0.00209878465139214|5.01796370984031|4.6010664350345e-17|1.4498513120893e-17|
5.0000535104491e+18|5.0000755775509e+18|2|0.984569681911193|-2.0|2.81015742106053|0.200818532988859|0.00200632258555607|5.26489866050173|3.0765010890605e-17|1.10967407576502e-17|
5.00012065659854e+18|5.00014369540146e+18|2|1.0|-2.5|1.45815170472634|0.384251657820154|0.00142203823010093|7.87883802022099|2.06601283973594e-16|3.43313887158647e-17|Crab Pulsar (0.08°), Crab (0.08°), 3FHL J0534.5+2201 (0.08°), 3FGL J0534.5+2201i (0.08°), 3FGL J0534.5+2201s (0.08°), 3FGL J0534.5+2201 (0.08°)
5.00012065659854e+18|5.00014369540146e+18|3|1.0|-2.5|1.45815170472634|0.384251657820154|0.00142203823010093|9.88825883650047|2.19958206863977e-16|2.90281292303334e-17|Crab Pulsar (0.08°), Crab (0.08°), 3FHL J0534.5+2201 (0.08°), 3FGL J0534.5+2201i (0.08°), 3FGL J0534.5+2201s (0.08°), 3FGL J0534.5+2201 (0.08°)
